Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 53724)",2.629634141921997,26.2
"('172.20.0.170', 59482)",1.4611599445343018,26.7
"('172.20.0.170', 53760)",2.334932327270508,26.6
"('172.20.0.170', 53750)",1.7516882419586182,26.5
"('172.20.0.170', 53674)",0.5807502269744873,27.1
"('172.20.0.170', 53706)",2.368847131729126,25.9
"('172.20.0.170', 53734)",0.8752784729003906,26.1
"('172.20.0.170', 53690)",3.8305118083953857,17.1
"('172.20.0.170', 53720)",1.7548296451568604,15.0
"('172.20.0.170', 53658)",0.5860273838043213,15.0
"('172.20.0.170', 53752)",2.341805934906006,15.0
"('172.20.0.170', 59500)",0.9234137535095215,0.0
"('172.20.0.170', 59514)",0.5817911624908447,0.0
"('172.20.0.170', 59558)",0.5833721160888672,0.0
"('172.20.0.170', 59542)",0.8741583824157715,26.1
"('172.20.0.170', 59574)",1.1995713710784912,26.1
"('172.20.0.170', 59538)",0.8730695247650146,30.6
"('172.20.0.170', 59586)",0.5869648456573486,26.7
"('172.20.0.170', 59584)",2.94716477394104,35.6
"('172.20.0.170', 59492)",0.8772575855255127,26.8
"('172.20.0.170', 59524)",1.1750388145446777,17.5
"('172.20.0.170', 40914)",2.6318981647491455,15.4
"('172.20.0.170', 59548)",1.4553146362304688,17.1
"('172.20.0.170', 45740)",0.582627534866333,0.0
"('172.20.0.170', 45732)",0.5821802616119385,0.0
"('172.20.0.170', 45772)",0.5818319320678711,26.7
"('172.20.0.170', 45788)",1.169184684753418,27.9
"('172.20.0.170', 45754)",1.2006134986877441,27.2
"('172.20.0.170', 45822)",1.1674599647521973,28.0
"('172.20.0.170', 45760)",2.3724281787872314,28.1
"('172.20.0.170', 45774)",3.2170610427856445,26.9
"('172.20.0.170', 43944)",1.169452428817749,26.6
"('172.20.0.170', 45830)",0.5837061405181885,27.3
"('172.20.0.170', 43946)",0.8766899108886719,27.0
"('172.20.0.170', 43954)",1.4642724990844727,23.6
"('172.20.0.170', 45818)",2.667182683944702,15.0
"('172.20.0.170', 45796)",2.3415579795837402,15.0
"('172.20.0.170', 45802)",2.0476834774017334,15.0
"('172.20.0.170', 43966)",1.7532057762145996,26.9
"('172.20.0.170', 43962)",1.46468186378479,26.8
"('172.20.0.170', 43970)",0.9257748126983643,28.4
"('172.20.0.170', 44046)",1.7517585754394531,26.7
"('172.20.0.170', 42024)",1.1666514873504639,27.2
"('172.20.0.170', 43986)",0.8732020854949951,27.7
"('172.20.0.170', 44004)",2.9554734230041504,26.6
"('172.20.0.170', 44018)",1.2020375728607178,27.0
"('172.20.0.170', 43968)",3.832568407058716,25.8
"('172.20.0.170', 44014)",3.5388131141662598,25.8
"('172.20.0.170', 44030)",0.5863227844238281,19.5
"('172.20.0.170', 43992)",2.6348464488983154,25.6
"('172.20.0.170', 43964)",5.004873991012573,25.2
"('172.20.0.170', 42074)",0.5818009376525879,0.0
"('172.20.0.170', 42118)",0.5835177898406982,25.4
"('172.20.0.170', 42056)",2.3776934146881104,27.1
"('172.20.0.170', 42054)",1.1645879745483398,26.7
"('172.20.0.170', 42100)",2.9600467681884766,27.0
"('172.20.0.170', 42038)",2.9577736854553223,27.4
"('172.20.0.170', 42096)",1.7512097358703613,27.6
"('172.20.0.170', 42116)",0.8789854049682617,27.6
"('172.20.0.170', 42080)",4.1259377002716064,27.4
"('172.20.0.170', 42044)",2.08406662940979,24.8
"('172.20.0.170', 42068)",1.7596521377563477,13.2
"('172.20.0.170', 42126)",0.8822324275970459,13.2
"('172.20.0.170', 51768)",0.6325867176055908,0.0
"('172.20.0.170', 51780)",4.419084548950195,29.5
"('172.20.0.170', 51784)",4.1245362758636475,27.8
"('172.20.0.170', 51754)",4.127203702926636,31.8
"('172.20.0.170', 51814)",1.4590697288513184,27.2
"('172.20.0.170', 51748)",1.4597508907318115,26.5
"('172.20.0.170', 51794)",3.2469589710235596,27.0
"('172.20.0.170', 51816)",2.955463409423828,26.4
"('172.20.0.170', 51830)",1.4967129230499268,27.4
"('172.20.0.170', 51798)",1.7889976501464844,27.5
"('172.20.0.170', 57758)",0.8818638324737549,15.4
"('172.20.0.170', 51846)",1.173523187637329,23.7
"('172.20.0.170', 51808)",2.052548885345459,12.8
"('172.20.0.170', 57768)",0.9063291549682617,0.0
"('172.20.0.170', 57776)",1.4539997577667236,0.0
"('172.20.0.170', 57762)",1.2000713348388672,0.0
"('172.20.0.170', 57766)",0.8730227947235107,7.0
